code,current,name,name_short,gender,function,country,nationality,nationality_code,height,weight,disciplines,events,birth_date
1552166,True,HOOPER Gloria,HOOPER G,Female,Athlete,Italy,Italy,ITA,174.0,0.0,['Athletics'],[Women's 4 x 100m Relay],1992-03-03
1552167,True,JACOBS Lamont Marcell,JACOBS LM,Male,Athlete,Italy,Italy,ITA,186.0,0.0,['Athletics'],"[Men's 100m, Men's 4 x 100m Relay]",1994-09-26
1552168,True,KADDARI Dalia,KADDARI D,Female,Athlete,Italy,Italy,ITA,171.0,0.0,['Athletics'],"[Women's 200m, Women's 4 x 100m Relay]",2001-03-23
1552169,True,LOPEZ Brayan,LOPEZ B,Male,Athlete,Italy,Italy,ITA,173.0,0.0,['Athletics'],[Men's 4 x 400m Relay],1997-06-20
1552170,True,MANGIONE Alice,MANGIONE A,Female,Athlete,Italy,Italy,ITA,170.0,0.0,['Athletics'],"[Women's 400m, Women's 4 x 400m Relay, '4 x 400m Relay Mixed']",1997-01-19
1552171,True,MELI Riccardo,MELI R,Male,Athlete,Italy,Italy,ITA,199.0,0.0,['Athletics'],[Men's 4 x 400m Relay],2001-04-15
1552172,True,MELLUZZO Matteo,MELLUZZO M,Male,Athlete,Italy,Italy,ITA,187.0,0.0,['Athletics'],[Men's 4 x 100m Relay],2002-07-29
1552173,True,PATTA Lorenzo,PATTA L,Male,Athlete,Italy,Italy,ITA,173.0,0.0,['Athletics'],[Men's 4 x 100m Relay],2000-05-23
1552174,True,PAVESE Alessia,PAVESE A,Female,Athlete,Italy,Italy,ITA,180.0,0.0,['Athletics'],[Women's 4 x 100m Relay],1998-07-15
1552175,True,POLINARI Anna,POLINARI A,Female,Athlete,Italy,Italy,ITA,175.0,0.0,['Athletics'],"[Women's 4 x 400m Relay, '4 x 400m Relay Mixed']",1999-02-07
1552177,True,RE Davide,RE D,Male,Athlete,Italy,Italy,ITA,183.0,0.0,['Athletics'],[Men's 400m],1993-03-16
1552294,True,SCOTTI Edoardo,SCOTTI E,Male,Athlete,Italy,Italy,ITA,184.0,0.0,['Athletics'],"[Men's 4 x 400m Relay, '4 x 400m Relay Mixed']",2000-05-09
1552295,True,SIRAGUSA Irene,SIRAGUSA I,Female,Athlete,Italy,Italy,ITA,160.0,0.0,['Athletics'],[Women's 4 x 100m Relay],1993-06-23
1552296,True,SITO Luca,SITO L,Male,Athlete,Italy,Italy,ITA,189.0,0.0,['Athletics'],"[Men's 400m, Men's 4 x 400m Relay, '4 x 400m Relay Mixed']",2003-05-12
1552298,True,TORTU Filippo,TORTU F,Male,Athlete,Italy,Italy,ITA,187.0,0.0,['Athletics'],"[Men's 200m, Men's 4 x 100m Relay]",1998-06-15
1552299,True,TREVISAN Giancarla,TREVISAN G,Female,Athlete,Italy,Italy,ITA,168.0,0.0,['Athletics'],"[Women's 4 x 400m Relay, '4 x 400m Relay Mixed']",1993-02-17
1552300,True,TROIANI Virginia,TROIANI V,Female,Alternate Athlete,Italy,Italy,ITA,167.0,0.0,['Athletics'],[Women's 4 x 400m Relay],1996-02-22
1552303,True,ARESE Pietro,ARESE P,Male,Athlete,Italy,Italy,ITA,189.0,0.0,['Athletics'],[Men's 1500m],1999-10-08
1552304,True,BARONTINI Simone,BARONTINI S,Male,Athlete,Italy,Italy,ITA,185.0,0.0,['Athletics'],[Men's 800m],1999-01-05
1552305,True,BATTOCLETTI Nadia,BATTOCLETTI N,Female,Athlete,Italy,Italy,ITA,170.0,0.0,['Athletics'],"[Women's 10,000m, Women's 5000m]",2000-04-12
1552306,True,BELLO Elena,BELLO E,Female,Athlete,Italy,Italy,ITA,165.0,0.0,['Athletics'],[Women's 800m],1997-01-18
1552307,True,CAVALLI Ludovica,CAVALLI L,Female,Athlete,Italy,Italy,ITA,165.0,0.0,['Athletics'],[Women's 1500m],2000-12-20
1552309,True,COIRO Eloisa,COIRO E,Female,Athlete,Italy,Italy,ITA,170.0,0.0,['Athletics'],[Women's 800m],2000-12-01
1552311,True,CRIPPA Yemaneberhan,CRIPPA Y,Male,Athlete,Italy,Italy,ITA,173.0,0.0,['Athletics'],[Men's Marathon],1996-10-15
1552312,True,del BUONO Federica,del BUONO F,Female,Athlete,Italy,Italy,ITA,164.0,0.0,['Athletics'],"[Women's 1500m, Women's 5000m]",1994-12-12
1552313,True,EPIS Giovanna,EPIS G,Female,Athlete,Italy,Italy,ITA,164.0,0.0,['Athletics'],[Women's Marathon],1988-10-11
1552318,True,RAHMAN Imranur,RAHMAN I,Male,Athlete,Bangladesh,Bangladesh,BAN,170.0,0.0,['Athletics'],[Men's 100m],1993-07-05
1552320,True,LAWRENCE Matthew,LAWRENCE M,Male,Athlete,Mozambique,Mozambique,MOZ,0.0,0.0,['Swimming'],[Men's 100m Breaststroke],2003-12-27
1552338,True,DONELLI Denise,DONELLI D,Female,Athlete,Mozambique,Mozambique,MOZ,0.0,0.0,['Swimming'],[Women's 100m Backstroke],1996-05-20
1552341,True,FANIEL Eyob,FANIEL E,Male,Athlete,Italy,Italy,ITA,174.0,0.0,['Athletics'],[Men's Marathon],1992-11-26
1552342,True,MESLEK Ossama,MESLEK O,Male,Athlete,Italy,Italy,ITA,178.0,0.0,['Athletics'],[Men's 1500m],1997-01-08
1552343,True,MEUCCI Daniele,MEUCCI D,Male,Athlete,Italy,Italy,ITA,178.0,0.0,['Athletics'],[Men's Marathon],1985-10-07
1552347,True,TECUCEANU Catalin,TECUCEANU C,Male,Athlete,Italy,Italy,ITA,180.0,0.0,['Athletics'],[Men's 800m],1999-09-09
1552348,True,VISSA Sintayehu,VISSA S,Female,Athlete,Italy,Italy,ITA,168.0,0.0,['Athletics'],[Women's 1500m],1996-07-29
1552349,True,YAREMCHUK Sofiia,YAREMCHUK S,Female,Athlete,Italy,Italy,ITA,170.0,0.0,['Athletics'],[Women's Marathon],1994-06-03
1552351,True,ZOGHLAMI Osama,ZOGHLAMI O,Male,Athlete,Italy,Italy,ITA,178.0,0.0,['Athletics'],[Men's 3000m Steeplechase],1994-06-19
1552358,True,FOLORUNSO Ayomide,FOLORUNSO A,Female,Athlete,Italy,Italy,ITA,165.0,0.0,['Athletics'],[Women's 400m Hurdles],1996-10-17
1552362,True,MURARO Alice,MURARO A,Female,Athlete,Italy,Italy,ITA,172.0,0.0,['Athletics'],[Women's 400m Hurdles],2000-08-14
1552364,True,SARTORI Rebecca,SARTORI R,Female,Athlete,Italy,Italy,ITA,173.0,0.0,['Athletics'],[Women's 400m Hurdles],1997-05-22
1552365,True,SIBILIO Alessandro,SIBILIO A,Male,Athlete,Italy,Italy,ITA,187.0,0.0,['Athletics'],"[Men's 400m Hurdles, Men's 4 x 400m Relay]",1999-04-27
1552368,True,DAYIBEKOVA Zaynab,DAYIBEKOVA Z,Female,Athlete,Uzbekistan,Uzbekistan,UZB,0.0,0.0,['Fencing'],[Women's Sabre Individual],2002-11-19
1552370,True,SULAMANIDZE Ilia,SULAMANIDZE I,Male,Athlete,Georgia,Georgia,GEO,0.0,0.0,['Judo'],"['Men -100 kg', 'Mixed Team']",2001-06-18
1552373,True,BRUNI Roberta,BRUNI R,Female,Athlete,Italy,Italy,ITA,170.0,0.0,['Athletics'],[Women's Pole Vault],1994-03-08
1552374,True,DALLAVALLE Andrea,DALLAVALLE A,Male,Athlete,Italy,Italy,ITA,187.0,0.0,['Athletics'],[Men's Triple Jump],1999-10-31
1552375,True,DIAZ HERNANDEZ Andy,DIAZ HERNANDEZ A,Male,Athlete,Italy,Italy,ITA,192.0,0.0,['Athletics'],[Men's Triple Jump],1995-12-25
1552378,True,FURLANI Mattia,FURLANI M,Male,Athlete,Italy,Italy,ITA,183.0,0.0,['Athletics'],[Men's Long Jump],2005-02-07
1552379,True,IAPICHINO Larissa,IAPICHINO L,Female,Athlete,Italy,Italy,ITA,172.0,0.0,['Athletics'],[Women's Long Jump],2002-07-18
1552380,True,IHEMEJE Emmanuel,IHEMEJE E,Male,Athlete,Italy,Italy,ITA,188.0,0.0,['Athletics'],[Men's Triple Jump],1998-10-09
1552381,True,MOLINAROLO Elisa,MOLINAROLO E,Female,Athlete,Italy,Italy,ITA,172.0,0.0,['Athletics'],[Women's Pole Vault],1994-01-29
1552383,True,SOTTILE Stefano,SOTTILE S,Male,Athlete,Italy,Italy,ITA,184.0,0.0,['Athletics'],[Men's High Jump],1998-01-26
1552384,True,STECCHI Claudio Michel,STECCHI CM,Male,Athlete,Italy,Italy,ITA,186.0,0.0,['Athletics'],[Men's Pole Vault],1991-11-23
1552385,True,TAMBERI Gianmarco,TAMBERI G,Male,Athlete,Italy,Italy,ITA,192.0,0.0,['Athletics'],[Men's High Jump],1992-06-01
1552386,True,FABBRI Leonardo,FABBRI L,Male,Athlete,Italy,Italy,ITA,200.0,0.0,['Athletics'],[Men's Shot Put],1997-04-15
1552387,True,FANTINI Sara,FANTINI S,Female,Athlete,Italy,Italy,ITA,167.0,0.0,['Athletics'],[Women's Hammer Throw],1997-09-16
1552389,True,OSAKUE Daisy,OSAKUE D,Female,Athlete,Italy,Italy,ITA,180.0,0.0,['Athletics'],[Women's Discus Throw],1996-01-16
1552390,True,WEIR Zane,WEIR Z,Male,Athlete,Italy,Italy,ITA,190.0,0.0,['Athletics'],[Men's Shot Put],1995-09-07
1552392,True,GEREVINI Sveva,GEREVINI S,Female,Athlete,Italy,Italy,ITA,171.0,0.0,['Athletics'],[Women's Heptathlon],1996-05-31
1552394,True,FORTUNATO Francesco,FORTUNATO F,Male,Athlete,Italy,Italy,ITA,178.0,0.0,['Athletics'],"[Men's 20km Race Walk, 'Marathon Race Walk Relay Mixed']",1994-12-13
1552395,True,GIORGI Eleonora Anna,GIORGI EA,Female,Athlete,Italy,Italy,ITA,165.0,0.0,['Athletics'],[Women's 20km Race Walk],1989-09-14
1552403,True,LAKLALECH Ines,LAKLALECH I,Female,Athlete,Morocco,Morocco,MAR,168.0,0.0,['Golf'],[Women's Individual Stroke Play],1997-10-30
1552443,True,GOBADZE Lasha,GOBADZE L,Male,Athlete,Georgia,Georgia,GEO,0.0,0.0,['Wrestling'],[Men's Greco-Roman 87kg],1994-01-10
1552444,True,KOBLIASHVILI Roberti,KOBLIASHVILI R,Male,Athlete,Georgia,Georgia,GEO,0.0,0.0,['Wrestling'],[Men's Greco-Roman 97kg],1993-12-06
1552449,True,ZOIDZE Ramaz,ZOIDZE R,Male,Athlete,Georgia,Georgia,GEO,0.0,0.0,['Wrestling'],[Men's Greco-Roman 67kg],1996-02-13
1552495,True,MATCHARASHVILI Givi,MATCHARASHVILI G,Male,Athlete,Georgia,Georgia,GEO,0.0,0.0,['Wrestling'],[Men's Freestyle 97kg],1997-05-17
1552548,True,ANTOGNELLI Quentin,ANTOGNELLI Q,Male,Athlete,Monaco,Monaco,MON,0.0,0.0,['Rowing'],[Men's Single Sculls],1994-08-15
1552556,True,GADEAU Marvin,GADEAU M,Male,Athlete,Monaco,Monaco,MON,0.0,0.0,['Judo'],['Men +100 kg'],2000-09-06
1552558,True,DRUENNE Theo,DRUENNE T,Male,Athlete,Monaco,Monaco,MON,0.0,0.0,['Swimming'],[Men's 800m Freestyle],2005-07-19
1552569,True,POU Lisa,POU L,Female,Athlete,Monaco,Monaco,MON,0.0,0.0,['Marathon Swimming'],[Women's 10km],1999-05-28
1552575,True,YANG Xiaoxin,YANG X,Female,Athlete,Monaco,Monaco,MON,0.0,0.0,['Table Tennis'],[Women's Singles],1988-01-08
1553020,True,GASTAUD Marie-Charlotte,GASTAUD MC,Female,Athlete,Monaco,Monaco,MON,167.0,0.0,['Athletics'],[Women's 100m],1999-11-30
1553021,True,MICHELI Elena,MICHELI E,Female,Athlete,Italy,Italy,ITA,0.0,0.0,['Modern Pentathlon'],[Women's Individual],1999-04-29
1553029,True,SOTERO Alice,SOTERO A,Female,Athlete,Italy,Italy,ITA,0.0,0.0,['Modern Pentathlon'],[Women's Individual],1991-05-28
1553031,True,MALAN Giorgio,MALAN G,Male,Athlete,Italy,Italy,ITA,0.0,0.0,['Modern Pentathlon'],[Men's Individual],2000-01-27
1553033,True,CICINELLI Matteo,CICINELLI M,Male,Athlete,Italy,Italy,ITA,0.0,0.0,['Modern Pentathlon'],[Men's Individual],1998-03-12
1553039,True,SMIKLE Traves,SMIKLE T,Male,Athlete,Jamaica,Jamaica,JAM,183.0,0.0,['Athletics'],[Men's Discus Throw],1992-05-07
1553247,True,EDER Josefin,EDER J,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",1995-10-01
1553249,True,UNRUH Florian,UNRUH F,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Archery'],"[Men's Individual, 'Mixed Team']",1993-06-07
1553253,True,BEER Jolyn,BEER J,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],['50m Rifle 3 Positions Women'],1994-05-26
1553255,True,REITZ Christian,REITZ C,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['10m Air Pistol Men', '25m Rapid Fire Pistol Men', '10m Air Pistol Mixed Team']",1987-04-29
1553257,True,BAUER Katharina,BAUER K,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Archery'],"[Women's Individual, Women's Team]",1995-09-01
1553258,True,KROPPEN Michelle,KROPPEN M,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Archery'],"[Women's Individual, Women's Team, 'Mixed Team']",1996-04-19
1553260,True,KORTE Sven,KORTE S,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",1990-01-09
1553262,True,WISSMER Nele,WISSMER N,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",1996-12-18
1553271,True,MUELLER Lisa,MUELLER L,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],['10m Air Rifle Women'],1992-09-20
1553277,True,VENNEKAMP Doreen,VENNEKAMP D,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",1995-04-05
1553280,True,MESSERSCHMIDT Nadine,MESSERSCHMIDT N,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],['Skeet Women'],1993-09-15
1553285,True,SCHWARZ Charline,SCHWARZ C,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Archery'],"[Women's Individual, Women's Team]",2001-01-15
1553289,True,MURCHE Kathrin,MURCHE K,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],['Trap Women'],1999-11-16
1553293,True,ULBRICH Maximilian,ULBRICH M,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",2000-11-27
1553294,True,JANSSEN Anna,JANSSEN A,Female,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",2001-08-28
1553299,True,WALTER Robin,WALTER R,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",1999-07-09
1553301,True,PETER Florian,PETER F,Male,Athlete,Germany,Germany,GER,0.0,0.0,['Shooting'],['25m Rapid Fire Pistol Men'],2000-01-27
1553574,True,LOOSER Vera,LOOSER V,Female,Athlete,Namibia,Namibia,NAM,0.0,0.0,['Cycling Road'],[Women's Road Race],1993-10-28
1553663,True,BERTONE Oriane,BERTONE O,Female,Athlete,France,France,FRA,164.0,0.0,['Sport Climbing'],[Women's Boulder & Lead],2005-03-10
1553664,True,MAWEM Bassa,MAWEM B,Male,Athlete,France,France,FRA,183.0,0.0,['Sport Climbing'],[Men's Speed],1984-11-09
1553666,True,AVEZOU Zelia,AVEZOU Z,Female,Athlete,France,France,FRA,158.0,0.0,['Sport Climbing'],[Women's Boulder & Lead],2004-04-10
1553674,True,JENFT Paul,JENFT P,Male,Athlete,France,France,FRA,188.0,0.0,['Sport Climbing'],[Men's Boulder & Lead],2003-06-16
1553677,True,AVEZOU Sam,AVEZOU S,Male,Athlete,France,France,FRA,170.0,0.0,['Sport Climbing'],[Men's Boulder & Lead],2001-03-22
1553685,True,VIGLIONE Capucine,VIGLIONE C,Female,Athlete,France,France,FRA,170.0,0.0,['Sport Climbing'],[Women's Speed],2002-12-09
1553688,True,LEBON Manon,LEBON M,Female,Athlete,France,France,FRA,168.0,0.0,['Sport Climbing'],[Women's Speed],2005-03-14
1553753,True,WILLIAMS Stacey Ann,WILLIAMS SA,Female,Athlete,Jamaica,Jamaica,JAM,173.0,0.0,['Athletics'],"[Women's 400m, Women's 4 x 400m Relay]",1999-03-08
1553910,True,WILLIAMS Kimberly,WILLIAMS K,Female,Athlete,Jamaica,Jamaica,JAM,170.0,0.0,['Athletics'],[Women's Triple Jump],1988-11-03
1553912,True,WILLIAMS Danielle,WILLIAMS D,Female,Athlete,Jamaica,Jamaica,JAM,167.0,0.0,['Athletics'],[Women's 100m Hurdles],1992-09-14
1553914,True,WILLIAMS Ashley,WILLIAMS A,Female,Athlete,Jamaica,Jamaica,JAM,170.0,0.0,['Athletics'],"[Women's 4 x 400m Relay, '4 x 400m Relay Mixed']",1996-10-25
1554140,True,HAFFARI Driss,HAFFARI D,Male,Athlete,Morocco,Morocco,MAR,0.0,0.0,['Shooting'],['Trap Men'],1995-04-24
1554520,True,THOMAS-DODD Danniel,THOMAS-DODD D,Female,Athlete,Jamaica,Jamaica,JAM,166.0,0.0,['Athletics'],[Women's Shot Put],1992-11-11
1554523,True,SALMON Shiann,SALMON S,Female,Athlete,Jamaica,Jamaica,JAM,170.0,0.0,['Athletics'],"[Women's 400m Hurdles, Women's 4 x 400m Relay]",1999-03-31
1554524,True,RUSSELL Janieve,RUSSELL J,Female,Athlete,Jamaica,Jamaica,JAM,175.0,0.0,['Athletics'],[Women's 400m Hurdles],1993-11-14
1554526,True,DRUMMOND Gerald,DRUMMOND G,Male,Athlete,Costa Rica,Costa Rica,CRC,175.0,0.0,['Athletics'],[Men's 400m Hurdles],1994-09-05
1554735,True,ZEA Gibran,ZEA G,Male,Athlete,Mexico,Mexico,MEX,0.0,0.0,['Fencing'],[Men's Sabre Individual],1997-06-14
1554801,True,SABRI Nur Dhabitah,SABRI ND,Female,Athlete,Malaysia,Malaysia,MAS,0.0,0.0,['Diving'],[Women's 3m Springboard],1999-07-12
1554860,True,JURISIC Fili,JURISIC F,Male,Athlete,Croatia,Croatia,CRO,0.0,0.0,['Sailing'],[Men's Dinghy],1992-09-14
1554885,True,PETRIASHVILI Geno,PETRIASHVILI G,Male,Athlete,Georgia,Georgia,GEO,0.0,0.0,['Wrestling'],[Men's Freestyle 125kg],1994-04-01
1554897,True,CHRISTOFOROU Antri,CHRISTOFOROU A,Female,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Cycling Road'],[Women's Road Race],1992-04-02
1554945,True,STROEMBERG Carin,STROEMBERG C,Female,Athlete,Sweden,Sweden,SWE,184.0,0.0,['Handball'],['Women'],1993-07-10
1554952,True,HANSSON Elin,HANSSON E,Female,Athlete,Sweden,Sweden,SWE,173.0,0.0,['Handball'],['Women'],1996-08-07
1554957,True,LINDQVIST Emma,LINDQVIST E,Female,Athlete,Sweden,Sweden,SWE,177.0,0.0,['Handball'],['Women'],1997-09-17
1554960,True,ERIKSSON Evelina,ERIKSSON E,Female,Athlete,Sweden,Sweden,SWE,185.0,0.0,['Handball'],['Women'],1996-08-20
1554963,True,LUNDSTROEM Mathilda,LUNDSTROEM M,Female,Athlete,Sweden,Sweden,SWE,165.0,0.0,['Handball'],['Women'],1996-12-20
1554966,True,PAVIC Mate,PAVIC M,Male,Athlete,Croatia,Croatia,CRO,193.0,0.0,['Tennis'],"[Men's Doubles, 'Mixed Doubles']",1993-07-04
1554968,True,MEKTIC Nikola,MEKTIC N,Male,Athlete,Croatia,Croatia,CRO,182.0,0.0,['Tennis'],[Men's Doubles],1988-12-24
1554970,True,MARTIC Petra,MARTIC P,Female,Athlete,Croatia,Croatia,CRO,181.0,0.0,['Tennis'],[Women's Singles],1991-01-19
1554972,True,VEKIC Donna,VEKIC D,Female,Athlete,Croatia,Croatia,CRO,179.0,0.0,['Tennis'],"[Women's Singles, 'Mixed Doubles']",1996-06-28
1554976,True,ROBERTS Jamina,ROBERTS J,Female,Athlete,Sweden,Sweden,SWE,176.0,0.0,['Handball'],['Women'],1990-05-28
1554978,True,CARLSON Jenny,CARLSON J,Female,Athlete,Sweden,Sweden,SWE,172.0,0.0,['Handball'],['Women'],1995-04-17
1554980,True,RYDE Jessica,RYDE J,Female,Alternate Athlete,Sweden,Sweden,SWE,185.0,0.0,['Handball'],['Women'],1994-05-18
1554982,True,BUNDSEN Johanna,BUNDSEN J,Female,Athlete,Sweden,Sweden,SWE,185.0,0.0,['Handball'],['Women'],1991-06-03
1554983,True,THORLEIFSDOTTIR Kristin,THORLEIFSDOTTIR K,Female,Athlete,Sweden,Sweden,SWE,182.0,0.0,['Handball'],['Women'],1998-01-13
1554984,True,BLOHM Linn,BLOHM L,Female,Athlete,Sweden,Sweden,SWE,180.0,0.0,['Handball'],['Women'],1992-05-20
1554985,True,HANSSON Linn,HANSSON L,Female,Alternate Athlete,Sweden,Sweden,SWE,169.0,0.0,['Handball'],['Women'],1997-09-18
1554994,True,KOPPANG Nina,KOPPANG N,Female,Athlete,Sweden,Sweden,SWE,177.0,0.0,['Handball'],['Women'],2002-05-31
1554997,True,LOEFQVIST Olivia,LOEFQVIST O,Female,Athlete,Sweden,Sweden,SWE,177.0,0.0,['Handball'],['Women'],1998-07-13
1555001,True,HVENFELT Sofia,HVENFELT S,Female,Athlete,Sweden,Sweden,SWE,180.0,0.0,['Handball'],['Women'],1996-04-23
1555006,True,AXNER Tyra,AXNER T,Female,Athlete,Sweden,Sweden,SWE,179.0,0.0,['Handball'],['Women'],2002-03-18
1555010,True,HAGMAN Nathalie,HAGMAN N,Female,Athlete,Sweden,Sweden,SWE,167.0,0.0,['Handball'],['Women'],1991-07-19
1555033,True,GEORGIOU Marios,GEORGIOU M,Male,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Artistic Gymnastics'],"['Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault]",1997-11-10
1555034,True,BOBOKULOVA Sabina,BOBOKULOVA S,Female,Athlete,Uzbekistan,Uzbekistan,UZB,157.0,0.0,['Boxing'],[Women's 50kg],2003-07-29
1555069,True,UKTAMOVA Nigina,UKTAMOVA N,Female,Athlete,Uzbekistan,Uzbekistan,UZB,160.0,0.0,['Boxing'],[Women's 54kg],2003-06-14
1555070,True,TUGOLUKOVA Vera,TUGOLUKOVA V,Female,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Rhythmic Gymnastics'],['Individual All-Around'],2008-09-16
1555074,True,TURDIBEKOVA Sitora,TURDIBEKOVA S,Female,Athlete,Uzbekistan,Uzbekistan,UZB,170.0,0.0,['Boxing'],[Women's 57kg],2002-05-20
1555082,True,DUBOVITSKAYA Nadezhda,DUBOVITSKAYA N,Female,Athlete,Kazakhstan,Kazakhstan,KAZ,177.0,0.0,['Athletics'],[Women's High Jump],1998-03-12
1555095,True,HIGGINS Eve,HIGGINS E,Female,Athlete,Ireland,Ireland,IRL,173.0,70.0,['Rugby Sevens'],['Women'],1999-06-23
1555096,True,MULHALL ROCK Lucy,MULHALL ROCK L,Female,Athlete,Ireland,Ireland,IRL,163.0,61.0,['Rugby Sevens'],['Women'],1993-09-29
1555097,True,PARSONS Beibhinn,PARSONS B,Female,Athlete,Ireland,Ireland,IRL,168.0,72.0,['Rugby Sevens'],['Women'],2001-11-30
1555098,True,HARRINGTON Kellie,HARRINGTON K,Female,Athlete,Ireland,Ireland,IRL,169.0,0.0,['Boxing'],[Women's 60kg],1989-12-11
1555100,True,RIORDAN Erin,RIORDAN E,Female,Athlete,Ireland,Ireland,IRL,0.0,0.0,['Swimming'],"[Women's 4 x 100m Freestyle Relay, 'Relay Only Athlete']",1999-09-02
1555101,True,RYAN Shane,RYAN S,Male,Athlete,Ireland,Ireland,IRL,0.0,0.0,['Swimming'],"[Men's 4 x 100m Medley Relay, Men's 50m Freestyle]",1994-01-27
1555109,True,CLARK Aoife,CLARK A,Female,Athlete,Ireland,Ireland,IRL,0.0,0.0,['Equestrian'],"['Eventing Individual', 'Eventing Team']",1981-08-06
1555111,True,HARTE David,HARTE D,Male,Athlete,Ireland,Ireland,IRL,0.0,0.0,['Hockey'],['Men'],1988-04-03
1555185,True,IBANEZ DIAZ Javier,IBANEZ DIAZ J,Male,Athlete,Bulgaria,Bulgaria,BUL,165.0,0.0,['Boxing'],[Men's 57kg],1996-07-14
1555190,True,ROSENOV Radoslav Simeonov,ROSENOV RS,Male,Athlete,Bulgaria,Bulgaria,BUL,160.0,0.0,['Boxing'],[Men's 63.5kg],2003-12-15
1555195,True,KIWAN Rami Mofid,KIWAN RM,Male,Athlete,Bulgaria,Bulgaria,BUL,185.0,0.0,['Boxing'],[Men's 71kg],2000-06-03
1555234,True,ASVESTA Sofia,ASVESTA S,Female,Athlete,Cyprus,Cyprus,CYP,0.0,0.0,['Judo'],['Women -52 kg'],2000-06-05
1555317,True,PETROVA Stanimira,PETROVA S,Female,Athlete,Bulgaria,Bulgaria,BUL,170.0,0.0,['Boxing'],[Women's 54kg],1990-12-16
1555318,True,STANEVA Svetlana Kamenova,STANEVA SK,Female,Athlete,Bulgaria,Bulgaria,BUL,175.0,0.0,['Boxing'],[Women's 57kg],1990-06-26
1555372,True,EL BAKKALI Soufiane,EL BAKKALI S,Male,Athlete,Morocco,Morocco,MAR,196.0,0.0,['Athletics'],[Men's 3000m Steeplechase],1996-01-07
1555380,True,TINDOUFT Mohamed,TINDOUFT M,Male,Athlete,Morocco,Morocco,MAR,177.0,0.0,['Athletics'],[Men's 3000m Steeplechase],1993-03-12
1555417,True,TOMOVA Viktoriya,TOMOVA V,Female,Athlete,Bulgaria,Bulgaria,BUL,168.0,0.0,['Tennis'],[Women's Singles],1995-02-25
1555457,True,PORTER Chanice,PORTER C,Female,Athlete,Jamaica,Jamaica,JAM,170.0,0.0,['Athletics'],[Women's Long Jump],1994-05-25
1555479,True,ELAIDI Achraf,ELAIDI A,Male,Athlete,Morocco,Morocco,MAR,0.0,0.0,['Canoe Sprint'],[Men's Kayak Single 1000m],2002-05-20
1555493,True,TYSON Tiger,TYSON T,Male,Athlete,Antigua and Barbuda,Antigua and Barbuda,ANT,0.0,0.0,['Sailing'],[Men's Kite],2002-05-08
1555500,True,FARKOUSSI Kaoutar,FARKOUSSI K,Female,Athlete,Morocco,Morocco,MAR,161.0,0.0,['Athletics'],[Women's Marathon],1996-03-19
1555501,True,OUTALHA Mohcin,OUTALHA M,Male,Athlete,Morocco,Morocco,MAR,174.0,0.0,['Athletics'],[Men's Marathon],1998-12-15
1555502,True,BLAKE Ackeem,BLAKE A,Male,Athlete,Jamaica,Jamaica,JAM,180.0,0.0,['Athletics'],"[Men's 100m, Men's 4 x 100m Relay]",2002-01-21
1555503,True,EL GOUMRI Othmane,EL GOUMRI O,Male,Athlete,Morocco,Morocco,MAR,174.0,0.0,['Athletics'],[Men's Marathon],1992-05-28
1555506,True,GARDADI Fatima Ezzahra,GARDADI FE,Female,Athlete,Morocco,Morocco,MAR,161.0,0.0,['Athletics'],[Women's Marathon],1992-03-20
1555510,True,CISTERNAS Eduardo,CISTERNAS E,Male,Athlete,Chile,Chile,CHI,0.0,0.0,['Swimming'],[Men's 400m Freestyle],2004-01-10
